id;fachrichtung;modul_id;thema;typ;frage;option_a;option_b;option_c;option_d;antwort;erklaerung;schwierigkeit;quelle
DVK-PROJ-039;DVK;DVK-PROJ;Agiles vs. klassisches Projektmanagement;SC;In welcher Projektsituation ist ein eher klassisches, planbasiertes Vorgehen häufig besser geeignet als ein agiles?;Wenn sich die fachlichen Anforderungen voraussichtlich häufig während der Entwicklung ändern;Wenn der Kunde regelmäßig frühe Zwischenergebnisse zur Bewertung erhalten möchte;Wenn das Entwicklungsteam räumlich verteilt in unterschiedlichen Zeitzonen arbeitet;Wenn Anforderungen und Rahmenbedingungen von Beginn an stabil und detailliert bekannt sind;d;"Klassische Ansätze eignen sich gut, wenn Anforderungen stabil und vorab klar planbar sind; bei häufigen Änderungen oder frühem Kundenfeedback sind agile Methoden meist im Vorteil.";mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-040;DVK;DVK-PROJ;Stakeholder-Management;SC;Wozu dient eine Stakeholder-Analyse zu Projektbeginn?;Sie ermittelt, welche Personen und Gruppen Einfluss auf das Projekt haben und welche Interessen sie verfolgen;Sie legt den technischen Aufbau der einzusetzenden Systemkomponenten fest;Sie berechnet die voraussichtlichen Personalkosten für das gesamte Projekt;Sie dokumentiert die im Projekt eingesetzten Programmiersprachen, Frameworks und Entwicklungswerkzeuge im Detail;a;Die Stakeholder-Analyse identifiziert relevante Interessengruppen, ihren Einfluss und ihre Erwartungen, um Kommunikation und Erwartungsmanagement gezielt zu planen.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-041;DVK;DVK-PROJ;Stakeholder-Management;SC;Wozu dient ein Kommunikationsplan im Projektmanagement?;Er ersetzt die technische Spezifikation der zu entwickelnden Schnittstellen;Er legt fest, wer welche Informationen in welcher Form und Frequenz von wem erhält;Er dokumentiert in erster Linie die interne Kommunikation innerhalb des Entwicklerteams;Er wird erst nach Projektabschluss für den Abschlussbericht erstellt;b;Ein Kommunikationsplan legt fest, welche Stakeholder wann, wie und mit welchem Inhalt informiert werden, um Missverständnisse und Informationslücken zu vermeiden.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-042;DVK;DVK-PROJ;Stakeholder-Management;SC;Wie sollte ein Projektleiter mit widersprüchlichen Anforderungen verschiedener Stakeholder umgehen?;Die Anforderung des zuletzt kontaktierten Stakeholders bevorzugt übernehmen und die übrigen Wünsche unbeachtet lassen;Widersprüchliche Anforderungen unkommentiert parallel ins Pflichtenheft übernehmen;Konflikte offen ansprechen, Prioritäten gemeinsam klären und Entscheidungen transparent dokumentieren;Die Klärung bis zur finalen Projektabnahme durch den Auftraggeber verschieben;c;Widersprüchliche Anforderungen sollten frühzeitig moderiert, priorisiert und die getroffene Entscheidung nachvollziehbar dokumentiert werden, statt sie zu ignorieren oder aufzuschieben.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-043;DVK;DVK-PROJ;Ressourcen- & Terminplanung;SC;Was beschreibt der 'kritische Pfad' in der Netzplantechnik?;Die Abfolge der aus Kundensicht fachlich wichtigsten Programmfunktionen im späteren System;Die Liste der Vorgänge mit dem größten zeitlichen Puffer im Projektplan;Die Reihenfolge, in der die Teammitglieder ihre Aufgaben zugewiesen bekommen;Die Abfolge von Vorgängen, deren Verzögerung unmittelbar den gesamten Projektendtermin verschiebt;d;"Vorgänge auf dem kritischen Pfad haben keinen zeitlichen Puffer; eine Verzögerung dort verschiebt direkt den geplanten Projektendtermin.";mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-044;DVK;DVK-PROJ;Ressourcen- & Terminplanung;SC;Wozu dienen Pufferzeiten in der Terminplanung eines Projekts?;Sie fangen kleinere Verzögerungen einzelner Vorgänge auf, ohne den Gesamttermin zu gefährden;Sie verlängern die Bearbeitungszeit von Projektaufgaben um einen festen, vorab festgelegten Wert;Sie werden erst in der letzten Phase kurz vor der Auslieferung erstmals eingeplant;Sie dienen der Dokumentation bereits abgeschlossener, unkritischer Arbeitspakete;a;Pufferzeiten schaffen zeitlichen Spielraum für unkritische Vorgänge, sodass geringe Verzögerungen abgefangen werden, ohne den Endtermin des Projekts zu gefährden.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-045;DVK;DVK-PROJ;Ressourcen- & Terminplanung;SC;Wie sollte ein Projektleiter reagieren, wenn zwei parallele Arbeitspakete um dieselbe knappe Fachkraft konkurrieren?;Beide Arbeitspakete gleichzeitig mit halber Kapazität der Fachkraft bearbeiten lassen;Priorität anhand der Projektziele festlegen und die Ressource entsprechend zeitlich neu verteilen;Die Fachkraft entscheiden lassen, welches Arbeitspaket ihr persönlich besser gefällt;Beide Arbeitspakete unverändert im Zeitplan belassen und den entstandenen Konflikt bewusst ignorieren;b;Bei Ressourcenkonflikten sollte der Projektleiter anhand der Projektpriorität entscheiden und die Kapazität gezielt neu einplanen, statt die Fachkraft zu überlasten oder den Konflikt zu ignorieren.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-046;DVK;DVK-PROJ;Ressourcen- & Terminplanung;SC;Welche Funktion erfüllen Meilensteine in der Projektplanung?;Sie beschreiben die technischen Schnittstellen zwischen den Softwaremodulen;Sie legen das Stundenbudget für die einzelnen Teammitglieder im Detail fest;Sie markieren wichtige Zwischenergebnisse oder Entscheidungspunkte im zeitlichen Projektverlauf;Sie dokumentieren die Zusammensetzung des Projektteams nach Rollen und Verantwortlichkeiten;c;Meilensteine sind terminlich fixierte Ereignisse ohne eigene Dauer, die wichtige Zwischenergebnisse oder Entscheidungspunkte im Projektverlauf sichtbar machen.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-047;DVK;DVK-PROJ;Änderungsmanagement / Change Requests;SC;Was ist der Zweck eines formalen Change-Request-Prozesses in einem Projekt?;"Eine gemeldete Änderung wird unmittelbar umgesetzt; eine vorherige Prüfung entfällt in diesem Ablauf";Änderungswünsche werden erst nach dem offiziellen Projektabschluss schriftlich erfasst;Ein Change Request ersetzt die reguläre Abnahme des fertigen Projektergebnisses;Änderungswünsche werden strukturiert bewertet, bevor über ihre Umsetzung entschieden wird;d;Ein Change-Request-Prozess sorgt dafür, dass Änderungswünsche hinsichtlich Aufwand, Kosten und Risiko bewertet werden, bevor eine Entscheidung über die Umsetzung fällt.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-048;DVK;DVK-PROJ;Änderungsmanagement / Change Requests;SC;Welche Auswirkung kann ein nachträglich genehmigter Change Request typischerweise auf den bestehenden Projektplan haben?;Termine, Budget oder Ressourceneinsatz müssen unter Umständen angepasst werden;Der ursprüngliche Projektplan bleibt nach einer Genehmigung unverändert bestehen, auch bei größeren Änderungen;Der Change Request wirkt sich in erster Linie auf die technische Dokumentation aus, nicht auf Termine oder Budget;Ein genehmigter Change Request verschiebt üblicherweise die zuletzt festgelegten Meilensteine im Zeitplan;a;Eine genehmigte Änderung kann Aufwand, Termine oder Kosten beeinflussen, weshalb Projektplan und Budget nach der Genehmigung entsprechend angepasst werden müssen.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-049;DVK;DVK-PROJ;Änderungsmanagement / Change Requests;SC;Warum sollten genehmigte Änderungen an einem Projekt schriftlich dokumentiert werden?;Weil mündliche Absprachen bei Projekten aus technischen Gründen nicht möglich sind;Um spätere Nachvollziehbarkeit, Abrechnung und Haftungsfragen eindeutig klären zu können;Weil eine fehlende Dokumentation die technische Funktion der Entwicklungsumgebung einschränkt;Weil die Dokumentation in erster Linie der internen Erfolgskontrolle des Teams dient;b;Eine schriftliche Dokumentation genehmigter Änderungen schafft Nachvollziehbarkeit und ist wichtig für spätere Abrechnung, Termin- und Haftungsfragen zwischen Auftraggeber und Auftragnehmer.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-050;DVK;DVK-PROJ;Projektabschluss & Evaluation;SC;Was gehört typischerweise zu einem Projektabschlussbericht?;Eine Liste der während der Entwicklung verwendeten Quellcode-Zeilen nach Modul sortiert;Eine technische Beschreibung der Serverkonfiguration, losgelöst von Zielen oder Ergebnissen;Gegenüberstellung von geplanten und tatsächlich erreichten Zielen, Terminen und Kosten;Eine Übersicht der geplanten Aufgaben für ein völlig anderes, künftiges Projekt;c;Der Abschlussbericht vergleicht Plan- und Ist-Werte bei Zielen, Terminen und Kosten und bewertet damit den Projekterfolg nachvollziehbar.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-051;DVK;DVK-PROJ;Projektabschluss & Evaluation;SC;Wozu dient eine Lessons-Learned-Runde am Ende eines Projekts?;Sie dient der abschließenden technischen Abnahme der ausgelieferten Software durch den Auftraggeber vor Ort;Sie ersetzt die vertraglich vereinbarte Gewährleistungsfrist nach Projektende;Sie legt die Zahlungsmodalitäten für die letzte Rechnung an den Kunden fest;Erfahrungen und Erkenntnisse werden gesammelt, um sie in künftigen Projekten gezielt zu nutzen;d;In der Lessons-Learned-Runde reflektiert das Team, was gut lief und was verbessert werden sollte, damit diese Erkenntnisse in künftige Projekte einfließen.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-052;DVK;DVK-PROJ;Projektabschluss & Evaluation;SC;Woran lässt sich der Erfolg eines abgeschlossenen IT-Projekts sachlich bewerten?;Am Abgleich der vereinbarten Ziele mit den tatsächlich erreichten Ergebnissen und der Kundenzufriedenheit;Anhand der Anzahl der während des Projekts abgehaltenen Meetings – das fachliche Ergebnis wird hierbei nicht berücksichtigt;Daran, ob das Projekt vor dem ursprünglich geplanten Termin endete – das fachliche Ergebnis spielt hierbei keine Rolle;An der reinen Menge des produzierten Quellcodes in Zeilen – die Qualität des Codes wird hierbei nicht bewertet;a;Projekterfolg bemisst sich an mehreren Dimensionen zugleich – Zielerreichung, Termin- und Budgettreue sowie Kundenzufriedenheit – nicht an einer einzelnen isolierten Kennzahl.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-053;DVK;DVK-PROJ;Projektstrukturplan;SC;Wozu dient ein Projektstrukturplan (PSP) zu Beginn eines Projekts?;Hierarchische Gliederung des Gesamtprojekts in überschaubare Teilaufgaben;Grafische Darstellung der zeitlichen Abfolge einzelner Testphasen;Berechnung der insgesamt voraussichtlichen Lizenzkosten der eingesetzten Software;Dokumentation der bereits abgeschlossenen Change Requests im Projekt;a;Der Projektstrukturplan gliedert das Gesamtprojekt hierarchisch in überschaubare Teilaufgaben und Arbeitspakete und bildet die Grundlage für Termin- und Ressourcenplanung.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-054;DVK;DVK-PROJ;Kick-off-Meeting;SC;Welchen Zweck erfüllt ein Kick-off-Meeting zu Projektbeginn?;Gemeinsames Klären von Zielen, Rollen und Erwartungen aller Beteiligten;Abschließende technische Abnahme des fertigen Systems durch den Kunden;Formale Unterschrift der letzten Projektrechnung durch den Auftraggeber;Nachträgliche Bewertung bereits umgesetzter Change Requests im Team;a;Das Kick-off-Meeting bringt zu Projektbeginn alle Beteiligten zusammen, um Ziele, Rollen und gegenseitige Erwartungen gemeinsam zu klären.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-055;DVK;DVK-PROJ;Earned-Value-Analyse;SC;Was misst die Earned-Value-Analyse im Projektcontrolling?;Den tatsächlichen Arbeitsfortschritt im Vergleich zu Plankosten und Zeit;Die Anzahl der bislang abgehaltenen Statusmeetings im Projekt;Die persönliche Zufriedenheit einzelner Teammitglieder mit der Projektleitung;Die Größe des Quellcodes in Zeilen zu einem Stichtag;a;Die Earned-Value-Analyse vergleicht den tatsächlich erbrachten Arbeitsfortschritt mit den geplanten Kosten und dem Zeitplan, um Abweichungen frühzeitig sichtbar zu machen.;schwer;IHK-Rahmenplan Projektmanagement
DVK-PROJ-056;DVK;DVK-PROJ;Gantt-Diagramm;SC;Wofür wird ein Gantt-Diagramm in der Projektplanung eingesetzt?;Visuelle Darstellung von Vorgängen und ihrer zeitlichen Abfolge;Berechnung der voraussichtlichen Gesamtkosten einzelner Hardwarekomponenten im Projekt;Dokumentation der Zugriffsrechte im gemeinsamen Projektverzeichnis des Teams;Auflistung der eingesetzten Programmiersprachen je Modul im System;a;Ein Gantt-Diagramm stellt Vorgänge, ihre Dauer und zeitliche Abfolge sowie Abhängigkeiten zwischen ihnen grafisch dar.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-057;DVK;DVK-PROJ;Vertragsarten;SC;Was unterscheidet einen Werkvertrag von einem Dienstvertrag bei einem IT-Projekt?;Werkvertrag schuldet ein Ergebnis, Dienstvertrag die Tätigkeit;Beide Vertragsarten regeln in erster Linie Beratungsleistungen;Der Dienstvertrag garantiert von vornherein ein bestimmtes Ergebnis;Der Werkvertrag rechnet üblicherweise nach geleisteten Arbeitsstunden ab;a;Beim Werkvertrag schuldet der Auftragnehmer ein konkretes Ergebnis (z. B. ein funktionsfähiges System), beim Dienstvertrag lediglich die vereinbarte Tätigkeit ohne Erfolgsgarantie.;schwer;IHK-Rahmenplan Projektmanagement
DVK-PROJ-058;DVK;DVK-PROJ;Gewährleistung im Projektkontext;SC;Was bedeutet Gewährleistung im Kontext eines abgeschlossenen CPS-Projekts?;Gesetzlicher Anspruch des Kunden auf Mängelbeseitigung nach der Abnahme;Freiwillige Zusatzleistung des Herstellers über die gesetzliche Pflicht hinaus;Vertragliche Verlängerung der ursprünglichen Projektlaufzeit um mehrere Monate;Interne Qualitätskontrolle vor der eigentlichen Abnahme durch den Kunden;a;Die Gewährleistung ist der gesetzliche Anspruch des Kunden auf Mängelbeseitigung nach der Abnahme, im Unterschied zur freiwilligen, vertraglich zusätzlich vereinbarten Garantie.;mittel;Rahmenlehrplan DVK LF12d
DVK-PROJ-059;DVK;DVK-PROJ;Service Level Agreement;SC;Was regelt ein Service Level Agreement (SLA) typischerweise?;Vereinbarte Leistungsniveaus wie Reaktionszeit und Verfügbarkeit nach Projektabschluss;Die genaue Farbgestaltung der grafischen Bedienoberfläche des Systems;Die interne Aufgabenverteilung im Entwicklungsteam während der Umsetzung;Die Reihenfolge der einzelnen Testfälle im internen Testplan;a;Ein SLA legt vereinbarte Leistungsniveaus wie Reaktionszeiten, Verfügbarkeit oder Wartungsumfang für die Betriebsphase nach Projektabschluss fest.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-060;DVK;DVK-PROJ;Eskalationsmanagement;SC;Wozu dient ein definierter Eskalationsprozess im Projekt?;Ungelöste Probleme strukturiert an eine höhere Entscheidungsebene weiterzugeben;Kleinere technische Details ohne besonderen Entscheidungsbedarf zu dokumentieren;Den offiziellen Abschlussbericht am Ende des Projekts zu ersetzen;Die tägliche Abstimmung im gesamten Entwicklungsteam zu moderieren;a;Ein Eskalationsprozess sorgt dafür, dass Probleme, die auf Teamebene nicht gelöst werden können, strukturiert und nachvollziehbar an eine höhere Entscheidungsebene weitergegeben werden.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-061;DVK;DVK-PROJ;Kommunikation in Remote-Teams;SC;Was ist bei der Kommunikation in einem räumlich verteilten Projektteam besonders wichtig?;Klare, verbindliche Absprachen zu Werkzeugen, Zeiten und Erreichbarkeit;Weitgehender Verzicht auf schriftliche Dokumentation zugunsten mündlicher Absprachen;Tägliche persönliche Treffen aller Beteiligten am selben Standort;Verzicht auf feste Zeitzonen bei der Terminplanung im Team;a;In verteilten Teams braucht es klare, verbindliche Absprachen zu Werkzeugen, Erreichbarkeitszeiten und Dokumentation, da spontane persönliche Abstimmung nicht möglich ist.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-062;DVK;DVK-PROJ;Kanban-Board und WIP-Limits;SC;Wozu dienen WIP-Limits (Work in Progress) auf einem Kanban-Board?;Begrenzung gleichzeitig bearbeiteter Aufgaben, um Engpässe sichtbar zu machen;Festlegung der maximal zulässigen Projektlaufzeit in Kalenderwochen;Dokumentation aller bereits abgeschlossenen Sprints eines Scrum-Projekts;Berechnung des vorab kalkulierten Gesamtbudgets für externe Dienstleister;a;WIP-Limits begrenzen die Anzahl gleichzeitig bearbeiteter Aufgaben pro Spalte, wodurch Engpässe im Arbeitsfluss frühzeitig sichtbar werden.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-063;DVK;DVK-PROJ;Definition of Done;SC;Was beschreibt die 'Definition of Done' in einem agilen Projekt?;Verbindliche Kriterien, wann ein Arbeitsergebnis als fertig gilt;Die aktuelle Liste offener Fehler kurz vor Projektende;Den festen Endtermin für die Auslieferung an den Kunden;Die Reihenfolge der im Backlog priorisierten User Stories;a;Die Definition of Done legt verbindliche, im Team abgestimmte Kriterien fest, ab wann ein Arbeitsergebnis tatsächlich als fertiggestellt gilt.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-064;DVK;DVK-PROJ;Retrospektive vs. Lessons Learned;SC;Was unterscheidet eine Scrum-Retrospektive von einer klassischen Lessons-Learned-Runde am Projektende?;Die Retrospektive findet nach jedem Sprint statt, nicht erst am Ende;Beide Formate finden üblicherweise erst am Ende eines Projekts statt;Die Retrospektive ersetzt dabei die technische Abnahme durch den Kunden;Eine Lessons-Learned-Runde findet üblicherweise während laufender Sprints statt;a;Die Retrospektive ist ein wiederkehrendes Scrum-Event nach jedem Sprint, während die klassische Lessons-Learned-Runde meist einmalig am Projektende stattfindet.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-065;DVK;DVK-PROJ;Nutzwertanalyse;SC;Wozu dient eine Nutzwertanalyse beim Vergleich mehrerer Lösungsvarianten?;Bewertung von Varianten anhand gewichteter Kriterien zu einem Gesamtwert;Berechnung allein der Anschaffungskosten aller verglichenen Varianten;Dokumentation der technischen Spezifikation einer einzelnen gewählten Variante;Zufällige Auswahl einer Variante ohne nähere fachliche Prüfung;a;Die Nutzwertanalyse bewertet mehrere Varianten anhand gewichteter Kriterien (z. B. Kosten, Zuverlässigkeit, Reichweite) und verdichtet sie zu einem vergleichbaren Gesamtwert.;schwer;Rahmenlehrplan DVK LF12d
DVK-PROJ-066;DVK;DVK-PROJ;Amortisationsrechnung;SC;Was ermittelt eine Amortisationsrechnung (Payback-Periode) bei einer Investition?;Den Zeitraum, in dem sich die Investition amortisiert;Die technische Lebensdauer der eingesetzten Hardwarekomponenten insgesamt;Die Anzahl der am Projekt beteiligten externen Dienstleister;Den aktuellen Marktpreis vergleichbarer Systeme bei der Konkurrenz;a;Die Amortisationsrechnung ermittelt, nach welchem Zeitraum sich eine Investition durch die erzielten Einsparungen oder Erträge amortisiert hat.;mittel;IT-Controlling-Grundlagen
DVK-PROJ-067;DVK;DVK-PROJ;Projektphasenmodell;SC;In welche grundlegenden Phasen lässt sich ein klassisches IT-Projekt typischerweise gliedern?;Initiierung, Planung, Durchführung und geordneter Abschluss;Planung, gefolgt von direkter Auslieferung ohne weitere Phasen;Programmierung und ein abschließender Test ohne vorherige Planung;Angebot, Vertragsunterschrift und sofortige Rechnungsstellung;a;Ein klassisches Projekt durchläuft typischerweise die Phasen Initiierung, Planung, Durchführung und Abschluss, jeweils mit eigenen Ergebnissen und Entscheidungspunkten.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-068;DVK;DVK-PROJ;Multiprojektmanagement;SC;Was ist die zentrale Aufgabe des Portfoliomanagements in einem Unternehmen mit mehreren gleichzeitigen Projekten?;Projekte unternehmensweit priorisieren und Ressourcen zwischen ihnen abstimmen;Die technische Umsetzung eines einzelnen Projekts im Detail begleiten;Die tägliche Abstimmung im Team eines bestimmten Projekts organisieren;Die Abnahmeprüfung eines einzelnen bereits abgeschlossenen Projekts durchführen;a;Das Portfoliomanagement priorisiert Projekte unternehmensweit und stimmt Ressourcen zwischen mehreren parallel laufenden Projekten ab, statt sich auf ein einzelnes Projekt zu konzentrieren.;schwer;IHK-Rahmenplan Projektmanagement
DVK-PROJ-069;DVK;DVK-PROJ;Vertragsstrafe bei Terminverzug;SC;Wozu dient eine vertraglich vereinbarte Vertragsstrafe bei Terminüberschreitung?;Finanzieller Anreiz für den Auftragnehmer, vereinbarte Termine einzuhalten;Ersatz der gesamten Projektkosten bei geringfügiger Verspätung;Stillschweigende Verlängerung der Projektlaufzeit um mehrere Monate;Sofortige Kündigung des gesamten Vertrags bei erster Terminüberschreitung;a;Eine Vertragsstrafe setzt einen finanziellen Anreiz für den Auftragnehmer, vereinbarte Termine einzuhalten, ohne dass automatisch die Kündigung des gesamten Vertrags folgt.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-070;DVK;DVK-PROJ;Konfliktmanagement im Team;SC;Wie sollte ein Projektleiter bei einem länger andauernden Konflikt zwischen zwei Teammitgliedern vorgehen?;Konflikt frühzeitig offen ansprechen und gemeinsam eine Lösung suchen;Beide Teammitglieder ohne Rücksprache in unterschiedliche Projekte versetzen;Den Konflikt bewusst ignorieren, bis er sich von selbst löst;Im Konflikt einseitig das jeweils dienstältere Teammitglied unterstützen;a;Ein Projektleiter sollte länger andauernde Konflikte frühzeitig offen ansprechen und gemeinsam mit den Beteiligten an einer Lösung arbeiten, statt sie zu ignorieren oder einseitig Partei zu ergreifen.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-071;DVK;DVK-PROJ;Bottom-up- vs. Top-down-Schätzung;SC;Was unterscheidet eine Bottom-up-Schätzung von einer Top-down-Schätzung im Projekt?;Bottom-up summiert Einzelschätzungen der Arbeitspakete zu einem Gesamtwert;Beide Verfahren liefern in der Praxis meist dasselbe Ergebnis;Top-down schätzt zunächst die kleinsten Arbeitspakete im Detail;Bottom-up basiert vorrangig auf Erfahrungswerten vergangener ähnlicher Projekte;a;Bei der Bottom-up-Schätzung werden einzelne Arbeitspakete detailliert geschätzt und zum Gesamtaufwand summiert, während Top-down zunächst vom Gesamtprojekt ausgeht und grob herunterbricht.;schwer;IHK-Rahmenplan Projektmanagement
DVK-PROJ-072;DVK;DVK-PROJ;Projekt-Controlling-Kennzahlen;SC;Wozu dient ein regelmäßiger Soll-Ist-Vergleich im Projektcontrolling?;Frühzeitiges Erkennen von Abweichungen bei Terminen, Kosten oder Leistung;Nachträgliche Bewertung des Projekts erst nach dessen offiziellem Abschluss;Dokumentation der eingesetzten Werkzeuge und Programmiersprachen im Projekt;Berechnung der Gehälter aller am Projekt beteiligten Teammitglieder;a;Ein regelmäßiger Soll-Ist-Vergleich macht Abweichungen bei Terminen, Kosten oder Leistung frühzeitig sichtbar, sodass noch gegengesteuert werden kann.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-073;DVK;DVK-PROJ;User Story und Akzeptanzkriterien;SC;Wozu dienen Akzeptanzkriterien bei einer User Story im agilen Projekt?;Sie legen fest, wann eine User Story als erfüllt gilt;Sie ersetzen weitgehend die technische Dokumentation der gesamten Anwendung;Sie legen das Gehalt der zuständigen Entwickler verbindlich fest;Sie bestimmen die Reihenfolge aller Sprints im gesamten Projekt;a;Akzeptanzkriterien legen konkret und überprüfbar fest, unter welchen Bedingungen eine User Story als erfüllt gilt, und bilden die Grundlage für die Abnahme im Sprint.;mittel;IHK-Rahmenplan Projektmanagement
DVK-PROJ-074;DVK;DVK-PROJ;Daily Stand-up;SC;Was ist der Hauptzweck des täglichen Daily-Stand-up-Meetings in Scrum?;Kurze Abstimmung im Team über Fortschritt, Pläne und Hindernisse;Ausführliche Diskussion technischer Detailfragen über mehrere Stunden hinweg;Formale Abnahme einzelner Arbeitsergebnisse durch den Product Owner;Schriftliche Dokumentation aller Testergebnisse der vergangenen Arbeitswoche;a;Das Daily-Stand-up ist eine kurze, zeitlich begrenzte Abstimmung im Team über Fortschritt, nächste Schritte und aktuelle Hindernisse – keine ausführliche Detaildiskussion.;leicht;IHK-Rahmenplan Projektmanagement
DVK-PROJ-075;DVK;DVK-PROJ;Projektabbruchkriterien;SC;Wann sollte ein Projektleiter einen Projektabbruch ernsthaft in Erwägung ziehen?;Wenn Ziele absehbar nicht mehr wirtschaftlich sinnvoll erreichbar sind;Bei einer kleineren Terminverschiebung von wenigen Tagen;Sobald ein einzelnes Teammitglied für wenige Tage krankheitsbedingt ausfällt;Wenn der Kunde eine einzelne kleinere Zusatzfunktion nachträglich wünscht;a;Ein Projektabbruch ist ernsthaft zu erwägen, wenn die vereinbarten Ziele absehbar nicht mehr wirtschaftlich sinnvoll erreichbar sind – kleinere Verzögerungen oder Zusatzwünsche rechtfertigen dagegen noch keinen Abbruch.;schwer;IHK-Rahmenplan Projektmanagement
