id;fachrichtung;modul_id;thema;typ;frage;option_a;option_b;option_c;option_d;antwort;erklaerung;schwierigkeit;quelle
ALLE-WISO-082;ALLE;WISO;Lizenz;SC;Was ist Open Source?;Kostenlose Testversion;Software, deren Quellcode frei einsehbar/änderbar ist;Raubkopie;;b;Beispiele: Linux, LibreOffice, GIMP.;leicht;IHK
ALLE-WISO-083;ALLE;WISO;Kosten;SC;Was ist Deckungsbeitrag?;Gesamterlös;Erlös abzüglich variabler Kosten;Miete;;b;Dient zur Deckung der Fixkosten.;schwer;IHK
ALLE-WISO-084;ALLE;WISO;Recht;SC;Was ist ein Kaufmann (HGB)?;Jeder Verkäufer;Wer ein Handelsgewerbe betreibt;Nur wer eine Ausbildung hat;;b;Unterliegt den strengeren Regeln des Handelsgesetzbuchs.;mittel;IHK
ALLE-WISO-085;ALLE;WISO;Organisation;SC;Was ist die Aufbauorganisation?;Ablauf der Produktion;Struktur der Hierarchien und Stellen im Betrieb;Lagerordnung;;b;Wird meist im Organigramm dargestellt.;leicht;IHK
ALLE-WISO-086;ALLE;WISO;Recht;SC;Ab wann gilt der Kündigungsschutz?;Ab Tag 1;Nach 6 Monaten im Betrieb (bei > 10 Mitarbeitern);Nach 2 Jahren;;b;Geregelt im Kündigungsschutzgesetz (KSchG).;schwer;IHK
ALLE-WISO-087;ALLE;WISO;Kosten;SC;Was sind Sunk Costs?;Zukünftige Gewinne;In der Vergangenheit angefallene, nicht erstattbare Kosten;Variable Kosten;;b;Sollten bei rationalen Zukunftsentscheidungen ignoriert werden.;mittel;IHK
ALLE-WISO-088;ALLE;WISO;Recht;SC;Was ist die gesetzliche Erbfolge?;Erbfolge laut Testament;Erbfolge laut BGB, wenn kein Testament vorliegt;Nur für Firmen;;b;Regelt, wer erbt, wenn der Verstorbene nichts festgelegt hat.;mittel;IHK
ALLE-WISO-089;ALLE;WISO;Recht;SC;Was ist die OHG?;Offene Handelsgesellschaft (alle haften unbeschränkt);Online Handels Gruppe;Organisation für Handel;;a;Eine Personengesellschaft für Kaufleute.;mittel;IHK
ALLE-WISO-090;ALLE;WISO;Versicherung;SC;Was deckt die Haftpflichtversicherung?;Eigene Schäden;Schäden, die man Dritten schuldhaft zufügt;Nur Autounfälle;;b;Schützt vor existenzbedrohenden Schadenersatzansprüchen.;leicht;IHK
ALLE-WISO-091;ALLE;WISO;Kennzahlen;SC;Was ist ROI?;Return on Information;Return on Investment (Kapitalrentabilität);Rechtliche Organisation;;b;Gibt an, wie effizient das eingesetzte Kapital war.;mittel;IHK
ALLE-WISO-092;ALLE;WISO;Recht;SC;Was ist die EU-Richtlinie?;Ein fertiges Gesetz;Vorgabe der EU, die von Mitgliedstaaten umgesetzt werden muss;Nur ein Rat;;b;Muss in nationales Recht transformiert werden.;mittel;IHK
ALLE-WISO-093;ALLE;WISO;Analyse;SC;Was sind Stakeholder?;Nur die Aktieninhaber;Alle Personen/Gruppen mit berechtigtem Interesse am Projekt;Zulieferer;;b;Dazu gehören Kunden, Mitarbeiter, Staat, Anwohner etc.;leicht;IHK
ALLE-WISO-094;ALLE;WISO;Wirtschaft;SC;Was ist das Bruttoinlandsprodukt (BIP)?;Summe aller Schulden;Wert aller Waren/Dienstleistungen, die in einem Jahr im Land erzeugt wurden;Gewinn der DAX-Firmen;;b;Wichtigster Maßstab für die wirtschaftliche Leistung eines Staates.;leicht;IHK
ALLE-WISO-095;ALLE;WISO;Wirtschaft;SC;Was ist ein Polypol?;Ein Markt mit nur einem Anbieter;Ein Markt mit vielen Anbietern und vielen Nachfragern;Ein Markt ohne Regeln;;b;Die klassische Form des vollständigen Wettbewerbs.;leicht;IHK
ALLE-WISO-096;ALLE;WISO;Recht;SC;Was ist eine Willenserklärung?;Eine einfache Nachricht;Äußerung eines rechtlich bindenden Willens (z.B. Kauf);Ein Versprechen unter Freunden;;b;Besteht aus objektivem Tatbestand und subjektivem Willen.;mittel;IHK
ALLE-WISO-097;ALLE;WISO;Sozialversicherung;SC;Wer ist Träger der Arbeitslosenversicherung?;Krankenkassen;Bundesagentur für Arbeit;Finanzamt;;b;Zuständig für Arbeitslosengeld I und Arbeitsvermittlung.;leicht;IHK
ALLE-WISO-098;ALLE;WISO;Verträge;SC;Was ist ein Mietvertrag?;Kauf auf Raten;Überlassung von Sachen gegen Entgelt auf Zeit;Schenkung;;b;Geregelt im BGB (§ 535).;leicht;IHK
ALLE-WISO-099;ALLE;WISO;Recht;SC;Was ist die gesetzliche Unfallversicherung?;Zahlt bei Unfällen im Haushalt;Zahlt bei Arbeitsunfällen und Wegeunfällen;Ist privat;;b;Beiträge werden zu 100 % vom Arbeitgeber getragen.;mittel;IHK
ALLE-WISO-100;ALLE;WISO;Organisation;SC;Was ist ein Organigramm?;Ein Finanzplan;Grafische Darstellung der Aufbauorganisation eines Betriebs;Ein Dienstplan;;b;Zeigt Abteilungen, Stellen und Unterstellungsverhältnisse.;leicht;IHK
ALLE-WISO-101;ALLE;WISO;Recht;SC;Wer ist beschränkt geschäftsfähig?;Kinder unter 7 Jahren;Minderjährige zwischen 7 und 18 Jahren;Alle Erwachsenen;;b;Verträge sind schwebend unwirksam bis zur Zustimmung der Eltern.;leicht;IHK
ALLE-WISO-102;ALLE;WISO;Kosten;SC;Was ist der Unterschied Fixkosten/Variable Kosten?;Variable Kosten sind immer gleich;Fixkosten fallen unabhängig von der Produktionsmenge an;Es gibt keinen;;b;Miete ist fix, Materialkosten sind variabel.;leicht;IHK
ALLE-WISO-103;ALLE;WISO;Wirtschaft;SC;Was ist eine Monopol-Stellung?;Viele Anbieter;Nur ein Anbieter beherrscht den Markt;Staatliche Kontrolle;;b;Kann zu überhöhten Preisen führen.;leicht;IHK
ALLE-WISO-104;ALLE;WISO;Recht;SC;Was ist die Nachschusspflicht?;Zusätzliche Warenlieferung;Verpflichtung der Gesellschafter, weiteres Kapital einzuzahlen;Kündigungsgrund;;b;Besonders relevant bei Genossenschaften oder GmbHs.;schwer;IHK
ALLE-WISO-105;ALLE;WISO;Recht;SC;Was ist das Jugendarbeitsschutzgesetz (JArbSchG)?;Regeln für Rentner;Besonderer Schutz für Arbeitnehmer unter 18 Jahren;Regeln für Lehrer;;b;Regelt z.B. Arbeitszeiten und Nachtruhe für Azubis.;leicht;IHK
ALLE-WISO-106;ALLE;WISO;Finanzen;SC;Was ist der Cashflow?;Der gesamte Umsatz;Zufluss und Abfluss liquider Mittel;Der Gewinn nach Steuern;;b;Indikator für die Innenfinanzierungskraft eines Unternehmens.;mittel;IHK
ALLE-WISO-107;ALLE;WISO;Arbeitsrecht;SC;Was ist ein Aufhebungsvertrag?;Einseitige Kündigung;Einvernehmliche Beendigung des Arbeitsverhältnisses;Gehaltserhöhung;;b;Beide Seiten stimmen der Vertragsauflösung zu.;mittel;IHK
ALLE-WISO-108;ALLE;WISO;Recht;SC;Was ist eine KG?;Kommanditgesellschaft;Kapitalgruppe;Kaufmannsgenossenschaft;;a;Eine Personengesellschaft mit haftungsbeschränkten Mitgliedern.;mittel;IHK
ALLE-WISO-109;ALLE;WISO;Kennzahlen;SC;Was ist die Produktivität?;Gesamtgewinn;Verhältnis von Output zu Input;Arbeitszeit;;b;Messgröße für die Effizienz des Produktionsprozesses.;mittel;IHK
ALLE-WISO-110;ALLE;WISO;Versicherung;SC;Was ist die gesetzliche Krankenversicherung?;Ist freiwillig für alle;Pflichtversicherung zur Absicherung von Krankheitskosten;Zahlt nur im Ausland;;b;Beiträge richten sich prozentual nach dem Einkommen.;leicht;IHK
ALLE-WISO-111;ALLE;WISO;Recht;SC;Was ist das HGB?;Haupt-Gesetz-Buch;Handelsgesetzbuch;Haftungs-Gesetz-Buch;;b;Sonderrecht der Kaufleute.;leicht;IHK
ALLE-WISO-112;ALLE;WISO;Recht;SC;Was ist ein Ausbildungsvertrag?;Ein normaler Kaufvertrag;Vertrag zwischen Ausbildendem und Auszubildendem;Nur für Beamte;;b;Muss schriftlich fixiert werden.;leicht;IHK
ALLE-WISO-113;ALLE;WISO;Analyse;SC;Was ist eine Nutzwertanalyse?;Berechnung des Gewinns;Punktwertverfahren zum Vergleich verschiedener Alternativen;Ein Lager-Check;;b;Hilft bei komplexen Entscheidungen mit vielen Kriterien.;mittel;IHK
ALLE-WISO-114;ALLE;WISO;Wirtschaft;SC;Was ist das Bruttogehalt?;Gehalt nach Steuern;Gehalt vor Abzug von Steuern und Sozialversicherungsbeiträgen;Das Gehalt inklusive Urlaubsgeld;;b;Der Betrag, der im Arbeitsvertrag vereinbart ist.;leicht;IHK
ALLE-WISO-115;ALLE;WISO;Wirtschaft;SC;Was ist eine Aktiengesellschaft (AG)?;Ein kleiner Verein;Kapitalgesellschaft mit in Aktien zerlegtem Grundkapital;Nur für Staatsbetriebe;;b;Das Mindestkapital beträgt 50.000 Euro.;mittel;IHK
ALLE-WISO-116;ALLE;WISO;Recht;SC;Was ist Geschäftsfähigkeit?;Fähigkeit, Sport zu treiben;Fähigkeit, Rechtsgeschäfte wirksam vorzunehmen;Besitz von Geld;;b;Unterscheidet in geschäftsunfähig, beschränkt und voll geschäftsfähig.;leicht;IHK
ALLE-WISO-117;ALLE;WISO;Versicherung;SC;Wer trägt die Kosten der Berufsgenossenschaft?;Der Arbeitnehmer;Allein der Arbeitgeber;Staat;;b;Träger der gesetzlichen Unfallversicherung.;mittel;IHK
ALLE-WISO-118;ALLE;WISO;Marketing;SC;Was bedeutet Markttransparenz?;Viele Produkte;Wissen der Marktteilnehmer über Preise und Qualitäten;Billige Preise;;b;Ist im Internet durch Preisvergleiche sehr hoch.;mittel;IHK
ALLE-WISO-119;ALLE;WISO;Recht;SC;Was ist die Prokura?;Ein Kaufvertrag;Umfangreiche geschäftliche Vertretungsmacht;Ein Gesetzbuch;;b;Wird ins Handelsregister eingetragen.;schwer;IHK
ALLE-WISO-120;ALLE;WISO;Kosten;SC;Was sind Fixkosten?;Kosten pro Stück;Zeitabhängige Kosten, die immer anfallen (z.B. Miete);Materialkosten;;b;Bleiben bei Beschäftigungsschwankungen konstant.;leicht;IHK
ALLE-WISO-121;ALLE;WISO;Recht;SC;Wer ist Träger der gesetzlichen Rentenversicherung?;Die Banken;Deutsche Rentenversicherung;Die Krankenkasse;;b;Zuständig für Alters-, Erwerbsminderungs- und Hinterbliebenenrenten.;leicht;IHK
ALLE-WISO-122;ALLE;WISO;Kennzahlen;SC;Was ist die Eigenkapitalquote?;Gesamter Gewinn;Anteil des Eigenkapitals am Gesamtkapital;Kreditlimit;;b;Ein Maß für die finanzielle Stabilität eines Unternehmens.;mittel;IHK
ALLE-WISO-123;ALLE;WISO;Recht;SC;Was ist der Kündigungsschutz?;Schutz vor Diebstahl;Gesetzlicher Schutz vor sozial ungerechtfertigten Kündigungen;Ein Tresor;;b;Gilt in Betrieben mit mehr als 10 Mitarbeitern.;mittel;IHK
ALLE-WISO-124;ALLE;WISO;Organisation;SC;Was ist ein Einliniensystem?;Teamarbeit;Jeder Mitarbeiter hat genau einen Vorgesetzten;Flache Hierarchie;;b;Vorteil: Klare Verantwortlichkeit. Nachteil: Lange Dienstwege.;mittel;IHK
ALLE-WISO-125;ALLE;WISO;Analyse;SC;Was ist eine SWOT-Analyse?;Marktpreis-Check;Analyse von Stärken, Schwächen, Chancen und Risiken;Mitarbeiter-Check;;b;Tool zur strategischen Planung.;mittel;IHK
ALLE-WISO-126;ALLE;WISO;Recht;SC;Was ist das BGB?;Betriebs-Gesetz-Buch;Bürgerliches Gesetzbuch;Bundes-Geld-Buch;;b;Regelt die wichtigsten privatrechtlichen Beziehungen.;leicht;IHK
ALLE-WISO-127;ALLE;WISO;Wirtschaft;SC;Was ist die Umsatzsteuer?;Steuer auf Gewinn;Steuer auf den Austausch von Leistungen (Endverbrauchersteuer);Nur für Autos;;b;In Deutschland meist 19 % oder 7 %.;leicht;IHK
ALLE-WISO-128;ALLE;WISO;Organisation;SC;Was ist die Matrixorganisation?;Team ohne Chef;Mehrliniensystem mit zwei Entscheidungsebenen (z.B. Projekt/Fach);Digital-Firma;;b;Führt oft zu Kompetenzkonflikten.;schwer;IHK
ALLE-WISO-129;ALLE;WISO;Wirtschaft;SC;Was ist der Polypol-Markt?;Nur ein Anbieter;Viele Anbieter und viele Nachfrager;Zwei Anbieter;;b;Idealform des Wettbewerbs.;leicht;IHK
ALLE-WISO-130;ALLE;WISO;Recht;SC;Was ist die GmbH?;Große moderne Bank Holding;Gesellschaft mit beschränkter Haftung;Geld Management Bund;;b;Stammkapital von mindestens 25.000 Euro nötig.;leicht;IHK
ALLE-WISO-131;ALLE;WISO;Wirtschaft;SC;Was ist das Ökonomische Prinzip?;Verschwendung vermeiden;Handeln nach Minimal- oder Maximalprinzip;Nur Gewinn machen;;b;Grundlage des vernünftigen wirtschaftlichen Handelns.;leicht;IHK
ALLE-WISO-132;ALLE;WISO;Versicherung;SC;Was ist die Beitragsbemessungsgrenze?;Max. Versicherungsschutz;Einkommensgrenze, bis zu der Beiträge erhoben werden;Mindestlohn;;b;Darüber hinausgehende Einkommensteile sind beitragsfrei.;mittel;IHK
ALLE-WISO-133;ALLE;WISO;Marketing;SC;Was ist Corporate Identity (CI)?;Die Firmenadresse;Einheitliches Erscheinungsbild/Auftreten eines Unternehmens;Der Firmenname;;b;Umfasst Design, Kommunikation und Verhalten.;leicht;IHK
ALLE-WISO-134;ALLE;WISO;Recht;SC;Was ist die Schwebende Unwirksamkeit?;Vertrag ist ungültig;Vertrag eines Minderjährigen bis zur Eltern-Zustimmung;Kündigung läuft;;b;Wird mit Zustimmung wirksam, bei Ablehnung nichtig.;mittel;IHK
ALLE-WISO-135;ALLE;WISO;Verträge;SC;Was ist ein Leihvertrag?;Kauf auf Raten;Unentgeltliche Überlassung von Sachen auf Zeit;Miete von Autos;;b;Wichtigster Unterschied zur Miete: Es fließt kein Geld.;leicht;IHK
ALLE-WISO-136;ALLE;WISO;Recht;SC;Was ist die Haftungsbeschränkung?;Keine Haftung;Haftung nur mit dem Geschäftsvermögen (z.B. bei GmbH);Haftung mit Privatvermögen;;b;Schützt das Privatvermögen der Gesellschafter.;leicht;IHK
ALLE-WISO-137;ALLE;WISO;Kennzahlen;SC;Was ist die Rentabilität?;Der Umsatz;Verhältnis von Gewinn zu eingesetztem Kapital;Der Lagerbestand;;b;Gibt an, wie lohnend das Geschäft war.;mittel;IHK
ALLE-WISO-138;ALLE;WISO;Recht;SC;Was ist das AGG?;Arbeits-Geld-Gesetz;Allgemeines Gleichbehandlungsgesetz (Antidiskriminierung);AG-Gesetz;;b;Schützt vor Diskriminierung im Beruf.;mittel;IHK
ALLE-WISO-139;ALLE;WISO;Organisation;SC;Was ist Projektmanagement?;Nur Programmieren;Planung, Steuerung und Abschluss von Projekten;Eine Verkaufsstrategie;;b;Ziel: Einhaltung von Zeit, Budget und Qualität.;leicht;IHK
ALLE-WISO-140;ALLE;WISO;Wirtschaft;SC;Was ist die soziale Marktwirtschaft?;Planwirtschaft;Freier Markt mit staatlicher sozialer Absicherung;Reiner Kapitalismus;;b;Das Wirtschaftssystem Deutschlands.;leicht;IHK
ALLE-WISO-141;ALLE;WISO;Recht;SC;Was ist eine juristische Person des öffentlichen Rechts?;Eine GmbH;Körperschaften wie Städte, Unis oder Krankenkassen;Ein Einzelanwalt;;b;Handeln auf Basis öffentlicher Aufgaben.;mittel;IHK
ALLE-WISO-142;ALLE;WISO;Organisation;SC;Was ist eine Stabstelle?;Leitungsstelle;Unterstützende Stelle ohne Weisungsbefugnis (z.B. IT);Verkaufsabteilung;;b;Berät die Linienstellen (z.B. Geschäftsleitung).;mittel;IHK
ALLE-WISO-143;ALLE;WISO;Finanzen;SC;Was ist Liquidität?;Gewinn;Fähigkeit, Zahlungsverpflichtungen nachzukommen;Reichtum;;b;Ein Unternehmen ist liquide, wenn es seine Rechnungen zahlt.;leicht;IHK
ALLE-WISO-144;ALLE;WISO;Recht;SC;Was ist eine Mahnung?;Eine Einladung;Aufforderung an den Schuldner, eine Leistung zu erbringen;Ein Werbebrief;;b;Setzt den Schuldner in Verzug.;leicht;IHK
ALLE-WISO-145;ALLE;WISO;Kennzahlen;SC;Was ist der ROI?;Rest of Interest;Return on Investment (Kapitalrendite);Rate of Inflation;;b;Gibt an, wie effizient eine Investition ist.;mittel;IHK
ALLE-WISO-146;ALLE;WISO;Recht;SC;Was ist das BBiG?;Bundes-Bank-Gesetz;Berufsbildungsgesetz;Betriebs-Bau-Gesetz;;b;Regelt die Berufsausbildung in Deutschland.;leicht;IHK
ALLE-WISO-147;ALLE;WISO;Recht;SC;Was ist ein Dienstvertrag?;Herstellung eines Werks;Leistung von Diensten gegen Entgelt (ohne Erfolgsgarantie);Miete;;b;Beispiel: Behandlungsvertrag beim Arzt.;mittel;IHK
ALLE-WISO-148;ALLE;WISO;Recht;SC;Was ist das Mutterschutzgesetz?;Schutz für Väter;Besonderer Schutz für Schwangere am Arbeitsplatz;Kindergeld-Regelung;;b;Regelt Beschäftigungsverbote und Kündigungsschutz.;leicht;IHK
ALLE-WISO-149;ALLE;WISO;Wirtschaft;SC;Was ist ein Kartell?;Ein fairer Markt;Absprache zwischen Unternehmen zur Wettbewerbsbeschränkung;Ein Großkonzern;;b;In Deutschland grundsätzlich verboten (Kartellverbot).;mittel;IHK
ALLE-WISO-150;ALLE;WISO;Recht;SC;Was ist die Nachbesserung?;Ein neues Produkt;Reparatur einer mangelhaften Sache;Geld zurück;;b;Teil der Mängelgewährleistung.;leicht;IHK
ALLE-WISO-151;ALLE;WISO;Marketing;SC;Was ist die Zielgruppe?;Alle Menschen;Gruppe von Personen, die ein Unternehmen erreichen will;Die Konkurrenz;;b;Basis für Marketingmaßnahmen.;leicht;IHK
ALLE-WISO-152;ALLE;WISO;Recht;SC;Was ist die Verjährung?;Produktablauf;Zeitablauf, nach dem ein Anspruch nicht mehr durchsetzbar ist;Eine Garantie;;b;Regelmäßige Verjährungsfrist: 3 Jahre.;mittel;IHK
ALLE-WISO-153;ALLE;WISO;Organisation;SC;Was ist eine Linienstelle?;Berater;Stelle mit Weisungsbefugnis im Dienstweg;Sekretariat;;b;Teil der Kernhierarchie eines Unternehmens.;mittel;IHK
ALLE-WISO-154;ALLE;WISO;Wirtschaft;SC;Was ist eine Inflation?;Geld wird mehr wert;Anhaltender Anstieg des Preisniveaus (Geldentwertung);Zinssenkung;;b;Die Kaufkraft pro Geldeinheit sinkt.;leicht;IHK
ALLE-WISO-155;ALLE;WISO;Recht;SC;Was ist die Deliktsfähigkeit?;Fähigkeit zu kündigen;Fähigkeit, für Schäden verantwortlich gemacht zu werden;Fähigkeit zu wählen;;b;Beginnt bedingt ab 7 Jahren, voll ab 18 Jahren.;mittel;IHK
ALLE-WISO-156;ALLE;WISO;Wirtschaft;SC;Was ist die freie Marktwirtschaft?;Planung durch Staat;Preisbildung allein durch Angebot und Nachfrage;Tauschhandel;;b;Staat greift kaum in das Geschehen ein.;leicht;IHK
ALLE-WISO-157;ALLE;WISO;Verträge;SC;Was ist ein Pachtvertrag?;Kaufvertrag;Überlassung von Sachen + Genuss der Früchte (Ertrag);Reine Miete;;b;Beispiel: Verpachtung einer Gaststätte oder eines Ackers.;mittel;IHK
ALLE-WISO-158;ALLE;WISO;Recht;SC;Was ist die Ewigkeitsklausel?;Kündigungsfrist;Unveränderbarkeit bestimmter Artikel im Grundgesetz;Ewige Garantie;;b;Betrifft u.a. die Menschenwürde und Demokratie.;mittel;IHK
ALLE-WISO-159;ALLE;WISO;Kosten;SC;Was ist eine Abschreibung (AfA)?;Gewinnermittlung;Verteilung der Anschaffungskosten über die Nutzungsdauer;Kreditrate;;b;Bildet den Wertverzehr von Anlagen ab.;leicht;IHK
ALLE-WISO-160;ALLE;WISO;Recht;SC;Was ist die Unverzüglichkeit?;Morgen;Ohne schuldhaftes Zögern;Innerhalb von 14 Tagen;;b;Ein wichtiger Rechtsbegriff bei Fristen.;mittel;IHK
ALLE-WISO-161;ALLE;WISO;Recht;SC;Was ist eine Kommanditgesellschaft (KG)?;Ein Verein;Personengesellschaft mit Vollhaftern und Teilhaftern;Privatbesitz;;b;Vollhafter (Komplementär), Teilhafter (Kommanditist).;mittel;IHK
ALLE-WISO-162;ALLE;WISO;Wirtschaft;SC;Was ist das Marktgleichgewicht?;Preissenkung;Punkt, an dem Angebot und Nachfrage gleich groß sind;Staatliche Vorgabe;;b;Hier wird der Gleichgewichtspreis gebildet.;mittel;IHK
ALLE-WISO-163;ALLE;WISO;Analyse;SC;Was ist die Nutzwertanalyse?;Gewinnberechnung;Verfahren zur Bewertung von Alternativen nach Kriterien;Lager-Check;;b;Hilft bei komplexen Entscheidungen (z.B. Softwarekauf).;mittel;IHK
ALLE-WISO-164;ALLE;WISO;Organisation;SC;Was ist eine Aufbauorganisation?;Arbeitsabläufe;Strukturelle Gliederung eines Unternehmens (Wer macht was?);Finanzplanung;;b;Wird oft im Organigramm dargestellt.;mittel;IHK
ALLE-WISO-165;ALLE;WISO;Recht;SC;Was ist die Geschäftsfähigkeit?;Besitz von Geld;Fähigkeit, Rechtsgeschäfte wirksam vorzunehmen;Wahlberechtigung;;b;Abhängig vom Alter und geistigem Zustand.;leicht;IHK
ALLE-WISO-166;ALLE;WISO;Recht;SC;Was ist eine natürliche Person?;Eine Firma;Der Mensch in seiner Rolle als Träger von Rechten;Ein Tier;;b;Beginnt mit der Vollendung der Geburt.;leicht;IHK
ALLE-WISO-167;ALLE;WISO;Organisation;SC;Was ist eine Ablauforganisation?;Wer macht was?;Regelung der Arbeitsprozesse (Wann? Wo? Wie?);Abteilungsstruktur;;b;Optimiert die betrieblichen Workflows.;mittel;IHK
ALLE-WISO-168;ALLE;WISO;Versicherung;SC;Was ist die Pflegeversicherung?;Zahlt bei Diebstahl;Absicherung bei Pflegebedürftigkeit;Nur für Senioren;;b;Teil des deutschen Sozialversicherungssystems.;leicht;IHK
ALLE-WISO-169;ALLE;WISO;Wirtschaft;SC;Was ist ein Monopol?;Viele Anbieter;Nur ein Anbieter für ein Produkt auf dem Markt;Zwei Anbieter;;b;Kein Wettbewerb vorhanden.;leicht;IHK
ALLE-WISO-170;ALLE;WISO;Marketing;SC;Was ist die Marktforschung?;Produktherstellung;Systematische Untersuchung des Marktes und der Kunden;Preiserhöhung;;b;Dient als Basis für Marketingentscheidungen.;mittel;IHK
ALLE-WISO-171;ALLE;WISO;Wirtschaft;SC;Was ist das Maximalprinzip?;Min. Mittel für Ziel;Mit gegebenen Mitteln das maximale Ziel erreichen;Gewinnmaximierung;;b;Teil des ökonomischen Prinzips.;leicht;IHK
ALLE-WISO-172;ALLE;WISO;Recht;SC;Was ist eine GmbH?;Personengesellschaft;Gesellschaft mit beschränkter Haftung (Kapitalgesellschaft);Privatverein;;b;Stammkapital von mindestens 25.000 Euro nötig.;leicht;IHK
ALLE-WISO-173;ALLE;WISO;Finanzen;SC;Was ist eine Bilanz?;Umsatzliste;Gegenüberstellung von Vermögen und Schulden;Ein Kreditvertrag;;b;Wird zum Abschluss eines Geschäftsjahres erstellt.;leicht;IHK
ALLE-WISO-174;ALLE;WISO;Recht;SC;Was ist ein Dienstzeugnis?;Arbeitsvertrag;Schriftliche Beurteilung der Leistungen eines AN;Kündigung;;b;Man unterscheidet einfaches und qualifiziertes Zeugnis.;leicht;IHK
ALLE-WISO-175;ALLE;WISO;Verträge;SC;Was ist ein Darlehensvertrag?;Miete;Überlassung von Geld oder Sachen gegen Rückzahlung;Schenkung;;b;Meist gegen Zinsen (bei Geld).;leicht;IHK
ALLE-WISO-176;ALLE;WISO;Wirtschaft;SC;Was ist das Bruttoeinkommen?;Geld nach Steuern;Gehalt vor Abzug von Steuern und Sozialabgaben;Der Reingewinn;;b;Grundlage für die Berechnung der Abzüge.;leicht;IHK
ALLE-WISO-177;ALLE;WISO;Recht;SC;Was ist die Insolvenz?;Reichtum;Zahlungsunfähigkeit eines Schuldners;Eine Beförderung;;b;Führt meist zur Einleitung eines Insolvenzverfahrens.;leicht;IHK
ALLE-WISO-178;ALLE;WISO;Organisation;SC;Was ist eine Matrixorganisation?;Ein Film-Team;Struktur mit zwei Weisungslinien (z.B. Funktion & Projekt);Ein Ein-Mann-Betrieb;;b;Führt oft zu Kompetenzkonflikten.;schwer;IHK
ALLE-WISO-179;ALLE;WISO;Recht;SC;Was ist ein Kaufvertrag?;Zwei Willenserklärungen;Einigung über Ware und Preis (Verpflichtung & Erfüllung);Einseitiger Wunsch;;b;Geregelt im BGB.;leicht;IHK
ALLE-WISO-180;ALLE;WISO;Versicherung;SC;Was ist die Rentenversicherung?;Zahlt bei Diebstahl;Absicherung für das Alter (Solidarprinzip);Private Unfallversicherung;;b;Teil der gesetzlichen Sozialversicherung.;leicht;IHK
ALLE-WISO-181;ALLE;WISO;Organisation;SC;Was ist ein Projekt?;Daueraufgabe;Einmaliges Vorhaben mit Ziel, Zeit- und Budgetrahmen;Regelarbeit;;b;Wird durch Projektmanagement gesteuert.;leicht;IHK
ALLE-WISO-182;ALLE;WISO;Recht;SC;Was ist der Jugendarbeitsschutz?;Schutz für Rentner;Besondere Arbeitszeit- und Schutzregeln für unter 18-jährige;Kein Schutz;;b;Regelt z.B. Nachtarbeitsverbot für Jugendliche.;leicht;IHK
ALLE-WISO-183;ALLE;WISO;Marketing;SC;Was ist Corporate Identity?;Firmenadresse;Einheitliches Erscheinungsbild und Auftreten einer Firma;Der Chef-Name;;b;Beinhaltet Design, Kommunikation und Verhalten.;leicht;IHK
ALLE-WISO-184;ALLE;WISO;Wirtschaft;SC;Was ist der Businessplan?;Urlaubsplan;Schriftliches Dokument zur Planung einer Existenzgründung;Steuererklärung;;b;Wichtig für Banken und Investoren.;leicht;IHK
ALLE-WISO-185;ALLE;WISO;Wirtschaft;SC;Was ist die Preisangabenverordnung?;Regelt Werbezeit;Vorschrift über Preisauszeichnung gegenüber Endverbrauchern;Regelt Steuersätze;;b;Verpflichtet u.a. zur Angabe von Endpreisen inkl. MwSt.;mittel;IHK
ALLE-WISO-186;ALLE;WISO;Recht;SC;Was ist eine OHG?;Verein;Offene Handelsgesellschaft (Personengesellschaft);Kapitalgesellschaft;;b;Alle Gesellschafter haften unbeschränkt mit Privatvermögen.;leicht;IHK
ALLE-WISO-187;ALLE;WISO;Recht;SC;Was ist die salvatorische Klausel?;Kündigungsfrist;Regelung zur Wirksamkeit des Rests bei Teilnichtigkeit;Garantiezusage;;b;Sichert den Bestand eines Vertrages ab.;schwer;IHK
ALLE-WISO-188;ALLE;WISO;Recht;SC;Was ist eine Limited (Ltd.)?;Verein;Britische Form der Kapitalgesellschaft (ähnlich GmbH);Einzelselbstständiger;;b;In Deutschland seit dem Brexit rechtlich komplexer.;mittel;IHK
ALLE-WISO-189;ALLE;WISO;Recht;SC;Was ist eine Stiftung?;Kapitalgesellschaft;Organisation, die mit Vermögen einen Zweck verfolgt;Privatverkauf;;b;Zweck wird vom Stifter dauerhaft festgelegt.;mittel;IHK
ALLE-WISO-190;ALLE;WISO;Versicherung;SC;Was ist die Arbeitslosenversicherung?;Zahlt bei Unfall;Absicherung bei Verlust des Arbeitsplatzes;Private Altersvorsorge;;b;Beiträge werden von AN und AG getragen.;leicht;IHK
ALLE-WISO-191;ALLE;WISO;Kosten;SC;Was ist der Deckungsbeitrag?;Gesamtumsatz;Erlös abzüglich der variablen Kosten;Der Reingewinn;;b;Betrag, der zur Deckung der Fixkosten zur Verfügung steht.;mittel;IHK
ALLE-WISO-192;ALLE;WISO;Marketing;SC;Was ist ein USP (Unique Selling Proposition)?;Verkaufspreis;Einzigartiges Verkaufsargument eines Produkts;Der Firmenname;;b;Das Alleinstellungsmerkmal gegenüber der Konkurrenz.;leicht;IHK
