id;fachrichtung;modul_id;thema;typ;frage;option_a;option_b;option_c;option_d;antwort;erklaerung;schwierigkeit;quelle
DVK-IOT-054;DVK;DVK-IOT;Kommunikation;SC;Wodurch erreicht LoRaWAN seine vergleichsweise große Funkreichweite bei geringer Sendeleistung?;Ein spezielles Spreizspektrum-Modulationsverfahren (Chirp Spread Spectrum) macht das Signal auch bei schwachem Pegel noch auswertbar;Ein zusätzlicher, fest verbauter Signalverstärker an jedem einzelnen Endgerät erhöht gezielt die Sendeleistung;Eine fest installierte Richtantenne muss dabei genau auf das nächste Gateway ausgerichtet werden;Die Übertragung erfolgt in diesem Verfahren über ein zusätzlich verlegtes Glasfasernetz zwischen Endgerät und Gateway;a;LoRaWAN nutzt Chirp-Spread-Spectrum-Modulation, wodurch Empfänger auch sehr schwache Signale noch zuverlässig dekodieren können – das ermöglicht Reichweiten von mehreren Kilometern bei geringer Sendeleistung.;schwer;Rahmenlehrplan DVK
DVK-IOT-055;DVK;DVK-IOT;Kommunikation;SC;Was kennzeichnet NB-IoT (Narrowband IoT) im Vergleich zu klassischem LoRaWAN?;NB-IoT nutzt das bestehende, lizenzierte Mobilfunknetz der Netzbetreiber statt eines eigenen, unlizenzierten Funknetzes;NB-IoT benötigt im Gegensatz zu LoRaWAN in der Regel gar keine eigene SIM-Karte oder Vertrag;NB-IoT überträgt Daten in dieser Variante über eine feste Kabelverbindung zum nächsten Mobilfunkmast;NB-IoT wird in der Praxis vor allem für die Übertragung hochauflösender Überwachungsvideos in Echtzeit eingesetzt;a;NB-IoT läuft im lizenzierten Mobilfunkspektrum der Netzbetreiber und benötigt daher (anders als LoRaWAN) eine SIM-Karte bzw. einen Mobilfunkvertrag, bietet dafür aber flächendeckende Netzabdeckung.;schwer;Rahmenlehrplan DVK
DVK-IOT-056;DVK;DVK-IOT;Kommunikation;SC;Für welchen typischen IoT-Anwendungsfall eignet sich Bluetooth Low Energy (BLE) besonders gut?;Kurzreichweitige, besonders energiesparende Verbindungen zwischen einem Smartphone und tragbaren Sensoren oder Wearables;Langreichweitige Funkverbindungen über mehrere Kilometer zwischen einem Feldsensor und dem zentralen Gateway;Die dauerhafte, hochauflösende Videoübertragung von mehreren Überwachungskameras an einen zentralen Server;Die zentrale Stromversorgung mehrerer verteilter Sensorknoten über eine gemeinsam genutzte Kabelverbindung;a;BLE ist auf kurze Reichweiten und minimalen Energieverbrauch optimiert – ideal für Wearables oder Sensoren, die sich periodisch mit einem Smartphone verbinden, statt für große Reichweiten.;mittel;Rahmenlehrplan DVK
DVK-IOT-057;DVK;DVK-IOT;Kommunikation;SC;Was ist der Vorteil eines Mesh-Netzwerks (z. B. Zigbee) gegenüber einer reinen Stern-Topologie für Sensorknoten?;Knoten können Daten über mehrere benachbarte Knoten weiterleiten, wodurch die effektive Netzreichweite spürbar steigt;Ein Mesh-Netzwerk benötigt dabei in der Praxis deutlich weniger Sensorknoten als eine vergleichbare Sterntopologie;Alle Knoten eines Mesh-Netzwerks teilen sich dabei dieselbe feste IP-Adresse im gesamten Netz;Ein Mesh-Netzwerk verzichtet in seiner Grundkonfiguration meist ganz auf zusätzliche Funkverschlüsselung der Daten;a;In einem Mesh-Netzwerk leiten Knoten Nachrichten untereinander weiter, sodass auch weiter entfernte Knoten über mehrere Zwischenstationen erreichbar sind – bei Ausfall eines Knotens kann sich das Netz zudem oft selbst neu organisieren.;mittel;Rahmenlehrplan DVK
DVK-IOT-058;DVK;DVK-IOT;Cloud-IoT-Plattformen;SC;Welchen Vorteil bietet Edge Computing bei einer IoT-Anwendung mit vielen verteilten Sensoren?;Zeitkritische Sensordaten werden dabei direkt vor Ort ausgewertet, was Latenz und übertragene Datenmenge reduziert;Größere Datenmengen werden dabei zusätzlich über längere Zeit lokal auf dem jeweiligen Sensorknoten zwischengespeichert;Die bestehende Cloud-Anbindung wird dadurch für den laufenden Betrieb der Sensoren weitgehend überflüssig;Die bestehende Stromversorgung der beteiligten Sensorknoten wird dadurch spürbar zuverlässiger und stabiler;a;Edge Computing verarbeitet Daten direkt am oder nahe dem Sensor, statt alles roh in die Cloud zu senden – das senkt Latenz und Datenvolumen, ersetzt eine Cloud-Anbindung aber nicht vollständig.;mittel;Rahmenlehrplan DVK
DVK-IOT-059;DVK;DVK-IOT;Cloud-IoT-Plattformen;SC;Welche Rolle übernimmt eine Fog-Computing-Schicht zwischen Edge-Geräten und zentraler Cloud?;Sie bündelt und verdichtet Daten mehrerer Edge-Geräte regional vor Ort, bevor sie in die Cloud gehen;Sie ersetzt in diesem Modell weitgehend die Notwendigkeit einzelner Sensoren an den Edge-Geräten;Sie übernimmt in diesem Modell vor allem die physische Stromversorgung der angeschlossenen Edge-Geräte;Sie speichert Rohdaten dabei meist über längere Zeit, ohne sie je an die zentrale Cloud weiterzugeben;a;Fog Computing sitzt als Zwischenschicht regional zwischen den Edge-Geräten und der zentralen Cloud – hier werden Daten mehrerer Geräte gebündelt, vorverarbeitet und verdichtet, bevor nur noch relevante Informationen weitergeleitet werden.;schwer;Rahmenlehrplan DVK
DVK-IOT-060;DVK;DVK-IOT;Architektur;SC;Welche zentrale Funktion übernimmt ein IoT-Gateway zwischen Sensorknoten und Cloud-Plattform?;Es bündelt die Daten mehrerer Sensorknoten und übersetzt zwischen lokalen Funkprotokollen und dem Internet;Es speichert dabei zusätzlich lokal die Zugangsdaten aller Nutzer der zugehörigen Smartphone-App;Es übernimmt in diesem Modell anstelle der einzelnen Sensoren die physikalische Messwerterfassung vor Ort;Es lädt in regelmäßigen Abständen neue Firmware für die angeschlossenen Sensorknoten ohne weitere Prüfung;a;Ein IoT-Gateway übersetzt zwischen den lokal genutzten Funkprotokollen (z. B. Zigbee, BLE) und dem Internet und bündelt die Daten mehrerer Sensorknoten, bevor sie an die Cloud-Plattform weitergeleitet werden.;mittel;Rahmenlehrplan DVK
DVK-IOT-061;DVK;DVK-IOT;Sicherheit;SC;Was bedeutet 'Privacy by Design' bei der Entwicklung eines IoT-Produkts mit personenbezogenen Daten?;Datenschutzaspekte werden bereits von Beginn der Entwicklung an mitgedacht, statt erst nachträglich ergänzt zu werden;Personenbezogene Daten werden dabei standardmäßig unverschlüsselt und ohne Löschfrist in der Cloud gespeichert;Das Produktdesign wird bei diesem Ansatz vor allem nach ästhetischen Kriterien für den Handel ausgewählt;Die Datenschutzerklärung wird erst kurz vor der offiziellen Markteinführung des Produkts final erstellt;a;Privacy by Design verlangt, Datenschutz von Anfang an in Architektur und Prozesse einzuplanen – etwa durch Datensparsamkeit und Verschlüsselung – statt ihn erst nachträglich als Zusatz zu ergänzen.;mittel;Rahmenlehrplan DVK
DVK-IOT-062;DVK;DVK-IOT;Sicherheit;SC;Warum kann die DSGVO auch bei scheinbar anonymen IoT-Sensordaten relevant werden?;Kombiniert mit weiteren verfügbaren Datenquellen lassen sich solche Daten teils auf einzelne Personen zurückführen;Die DSGVO gilt in diesem Verständnis in erster Linie für klassische Papierakten in Behörden;Sensordaten ohne erkennbaren Personenbezug fallen in dieser Sichtweise kaum unter eine gesetzliche Regelung;Die DSGVO betrifft in dieser Sichtweise vor allem Unternehmen mit Sitz innerhalb Deutschlands;a;Auch vermeintlich anonyme Daten (z. B. Bewegungsmuster, Nutzungszeiten) können durch Verknüpfung mit anderen Quellen re-identifizierbar werden und fallen dann unter die DSGVO – Datensparsamkeit und Anonymisierung sind deshalb wichtig.;schwer;Rahmenlehrplan DVK
DVK-IOT-063;DVK;DVK-IOT;Schnittstellen;SC;Wofür wird eine UART-Schnittstelle bei Mikrocontrollern typischerweise eingesetzt?;Zur einfachen seriellen Punkt-zu-Punkt-Kommunikation, etwa zur Ausgabe laufender Debug-Meldungen während der Entwicklung;Zur drahtlosen Vernetzung mehrerer verteilter Mikrocontroller über größere räumliche Entfernungen hinweg;Zur zentralen Stromversorgung mehrerer angeschlossener Sensoren über eine einzige gemeinsame Leitung;Zur dauerhaften Speicherung des kompletten Anwenderprogramms im nichtflüchtigen Flash-Speicher des Controllers;a;UART (Universal Asynchronous Receiver Transmitter) überträgt Daten seriell über zwei Leitungen (TX/RX) ohne gemeinsamen Takt – häufig genutzt für einfache Debug-Ausgaben oder die Kommunikation mit anderen Modulen.;leicht;Rahmenlehrplan DVK
DVK-IOT-064;DVK;DVK-IOT;Sensoren;SC;Wie wird bei Pulsweitenmodulation (PWM) die effektive Leistung an einem Aktor, z. B. einem Motor, gesteuert?;Über das genaue Verhältnis von Ein- zu Auszeit eines schnell schaltenden digitalen Signals;Über eine kontinuierlich veränderliche analoge Ausgangsspannung anstelle eines schaltenden Digitalsignals;Über die feste, unveränderliche Anzahl der Wicklungen im jeweils eingesetzten Elektromotor;Über eine rein manuelle mechanische Regelung mittels eines Schiebereglers am zugehörigen Bedienpanel;a;PWM schaltet ein digitales Signal sehr schnell ein und aus – das Verhältnis von Einschalt- zu Ausschaltzeit (Tastgrad) bestimmt die effektiv wirkende Leistung, etwa an einem Motor oder einer LED.;mittel;Rahmenlehrplan DVK
DVK-IOT-065;DVK;DVK-IOT;Sensoren;SC;Wozu dient 'Entprellung' (Debouncing) bei der Auswertung eines mechanischen Tasters in der Firmware?;Um kurzzeitige, ungewollte Mehrfachsignale beim Kontaktprellen als einen einzigen Tastendruck zu erkennen;Um die mechanische Lebensdauer des eingesetzten Tasters im laufenden Betrieb spürbar zu verlängern;Um den Energieverbrauch des gesamten Mikrocontrollers während jedes einzelnen Tastendrucks deutlich zu senken;Um die optische Beleuchtung des eingesetzten Tasters laufend an die aktuelle Umgebungshelligkeit anzupassen;a;Mechanische Kontakte prellen beim Schließen kurzzeitig, wodurch mehrere schnelle Signalwechsel entstehen können – Entprellung (per Software-Verzögerung oder Hardware-Filter) sorgt dafür, dass daraus nur ein Tastendruck erkannt wird.;mittel;Rahmenlehrplan DVK
DVK-IOT-066;DVK;DVK-IOT;Sensoren;SC;Was versteht man unter 'Sensorfusion' bei einem IoT-Gerät mit mehreren Sensoren?;Die softwareseitige Kombination mehrerer unterschiedlicher Sensordaten zu einer präziseren, zuverlässigeren Gesamteinschätzung;Den rein physischen Einbau mehrerer baugleicher Sensoren in ein einziges gemeinsames Gehäuse;Die rein serielle Abfrage aller angeschlossenen Sensoren streng nacheinander in fester Reihenfolge;Den routinemäßigen Austausch mehrerer defekter Sensoren durch jeweils baugleiche Ersatzteile im Wartungsfall;a;Sensorfusion kombiniert Daten mehrerer, oft unterschiedlicher Sensoren (z. B. Beschleunigungssensor und Gyroskop), um eine genauere oder robustere Messung zu erhalten, als ein einzelner Sensor liefern könnte.;mittel;Rahmenlehrplan DVK
DVK-IOT-067;DVK;DVK-IOT;Sensoren;SC;Warum muss ein Sensor nach der Fertigung oder Installation häufig kalibriert werden?;Fertigungsbedingte Toleranzen führen zu individuellen Abweichungen, die durch eine Referenzmessung korrigiert werden;Kalibrierung verlängert laut vereinzelten Herstellerangaben die mechanische Lebensdauer der eingesetzten Sensorelektronik;Kalibrierung ersetzt in diesem Verständnis weitgehend die Notwendigkeit einer regelmäßigen Firmware-Aktualisierung;Kalibrierung reduziert nach diesem Verständnis den Energieverbrauch des Sensors während der Messung;a;Auch baugleiche Sensoren weichen fertigungsbedingt leicht voneinander ab – bei der Kalibrierung wird der gemessene Wert gegen eine bekannte Referenz abgeglichen, um systematische Fehler softwareseitig zu korrigieren.;mittel;Rahmenlehrplan DVK
DVK-IOT-068;DVK;DVK-IOT;Cloud-IoT-Plattformen;SC;Was ermöglicht TinyML (Machine Learning auf Mikrocontrollern) im Unterschied zu klassischer Cloud-basierter KI-Auswertung?;KI-Modelle laufen dabei direkt auf dem energiesparenden Mikrocontroller, weitgehend ohne bestehende Internetverbindung;Die Modelle werden in diesem Modell überwiegend in der Cloud trainiert und auch dort ausgeführt;Die Rechenleistung eines einzelnen Mikrocontrollers übertrifft dabei die eines typischen Cloud-Servers deutlich;Der eingesetzte Mikrocontroller sendet dabei weiterhin die Rohdaten ungefiltert zur Auswertung in die Cloud;a;TinyML führt kompakte, bereits trainierte KI-Modelle direkt auf ressourcenbeschränkten Mikrocontrollern aus – Auswertungen laufen so lokal und schnell, ohne ständig Rohdaten in die Cloud senden zu müssen.;schwer;Rahmenlehrplan DVK
DVK-IOT-069;DVK;DVK-IOT;Embedded;SC;Wie verlängert ein 'Deep-Sleep-Modus' die Batterielaufzeit eines batteriebetriebenen Mikrocontrollers?;Der Großteil der internen Schaltung wird abgeschaltet, nur wenige Komponenten bleiben zum Aufwecken aktiv;Der eingesetzte Prozessortakt wird dabei kurzzeitig auf die doppelte übliche Standardfrequenz angehoben;Alle angeschlossenen externen Sensoren werden dabei kurzzeitig mit doppelter maximaler Abtastrate betrieben;Die bestehende Funkverbindung wird dabei kurzzeitig auf die höchstmögliche verfügbare Sendeleistung gehoben;a;Im Deep-Sleep-Modus werden die meisten Schaltungsteile eines Mikrocontrollers stromlos geschaltet und nur ein minimaler Weckmechanismus (z. B. Timer oder externer Interrupt) bleibt aktiv – das senkt den Energieverbrauch drastisch.;mittel;Rahmenlehrplan DVK
DVK-IOT-070;DVK;DVK-IOT;Embedded;SC;Welche Aufgabe übernimmt ein Bootloader auf einem Mikrocontroller beim Einspielen neuer Firmware?;Er lädt und prüft die neue Firmware beim Start, bevor er die Ausführung an das Hauptprogramm übergibt;Er ersetzt in diesem Modell weitgehend die Notwendigkeit einer eigenen Anwendungssoftware auf dem Gerät;Er übernimmt in diesem Modell die zusätzliche Speicherung der gemessenen Sensordaten des Geräts;Er stellt eine drahtlose Verbindung zwischen zwei unabhängigen Mikrocontrollern im selben Netz her;a;Der Bootloader läuft beim Start vor der eigentlichen Anwendung, prüft eine neu eingespielte Firmware (z. B. auf Vollständigkeit oder Signatur) und übergibt erst danach die Kontrolle an das reguläre Programm.;mittel;Rahmenlehrplan DVK
DVK-IOT-071;DVK;DVK-IOT;Sichere Firmware-Updates;SC;Warum werden größere IoT-Firmware-Updates häufig als 'Staged Rollout' (schrittweise, an eine wachsende Teilmenge der Flotte) statt an alle Geräte gleichzeitig verteilt?;Auftretende Probleme lassen sich an einer kleinen Teilmenge erkennen, bevor sie die gesamte Flotte betreffen;Ein schrittweiser Rollout verkürzt in der Praxis spürbar die gesamte Downloadgröße des Firmware-Pakets;Ein schrittweiser Rollout ersetzt in diesem Ansatz weitgehend die Notwendigkeit einer vorherigen Signaturprüfung;Ein schrittweiser Rollout verlängert dadurch die nutzbare Batterielaufzeit der betroffenen Geräte spürbar;a;Bei einem gestaffelten Rollout wird ein Update zunächst nur an eine kleine Geräte-Teilmenge verteilt – zeigen sich dort Probleme, lässt sich der weitere Rollout stoppen, bevor die gesamte Flotte betroffen ist.;mittel;Rahmenlehrplan DVK
DVK-IOT-072;DVK;DVK-IOT;Sicherheit;SC;Was zeigte der Mirai-Botnet-Vorfall exemplarisch über die Risiken schlecht abgesicherter IoT-Geräte?;Zehntausende Geräte mit unveränderten Standardzugangsdaten ließen sich automatisiert kapern und für Angriffe missbrauchen;Der Angriff nutzte dabei vor allem eine bislang unbekannte Schwachstelle in der TLS-Verschlüsselung;Der Angriff richtete sich in diesem Fall vor allem gegen einzelne private E-Mail-Postfächer;Der Angriff wurde in diesem Fall durch eine einzige, zentrale physische Manipulation ausgelöst;a;Mirai infizierte 2016 massenhaft IoT-Geräte (u. a. Router, Kameras), die noch mit werkseitigen Standardpasswörtern liefen, und nutzte sie für großangelegte DDoS-Angriffe – ein Musterbeispiel für die Risiken unveränderter Standardzugangsdaten.;schwer;Rahmenlehrplan DVK
DVK-IOT-073;DVK;DVK-IOT;Embedded;SC;Warum ist eine zuverlässige Zeitsynchronisation (z. B. per NTP) für verteilte IoT-Sensorknoten wichtig?;Zeitstempel unterschiedlicher Sensoren lassen sich nur bei synchronisierter Zeit sinnvoll miteinander vergleichen;Zeitsynchronisation verlängert nach einer weitverbreiteten Annahme die Batterielaufzeit der beteiligten Sensorknoten;Zeitsynchronisation ersetzt in diesem Verständnis weitgehend die Notwendigkeit einer verschlüsselten Datenübertragung;Zeitsynchronisation erhöht nach dieser Annahme die maximale Funkreichweite der eingesetzten Sensorknoten;a;Erst eine gemeinsame, synchronisierte Zeitbasis erlaubt es, Messwerte verschiedener verteilter Sensoren korrekt zeitlich einzuordnen und miteinander zu korrelieren, etwa um Ereignisreihenfolgen zu rekonstruieren.;mittel;Rahmenlehrplan DVK
DVK-IOT-074;DVK;DVK-IOT;Sensoren;SC;Wonach richtet sich sinnvollerweise die gewählte Abtastrate (Sampling Rate) eines IoT-Sensors?;Vor allem nach der Geschwindigkeit, mit der sich die gemessene physikalische Größe realistisch ändern kann;Vor allem nach der aktuellen Displayauflösung des im Feld angeschlossenen Bedienpanels;In erster Linie nach der Anzahl der im jeweiligen Gerät verbauten Leuchtdioden;Vor allem nach der gewählten Gehäusefarbe des im Feld eingesetzten Sensors;a;Nach dem Abtasttheorem muss ein Signal mindestens doppelt so oft abgetastet werden, wie es sich ändert – eine zu niedrige Abtastrate verliert Informationen, eine unnötig hohe verschwendet Energie und Speicher.;mittel;Rahmenlehrplan DVK
DVK-IOT-075;DVK;DVK-IOT;Sensoren;SC;Welchen Vorteil bietet der Einsatz redundanter Sensoren (z. B. zwei baugleiche Temperatursensoren) an einer sicherheitsrelevanten Messstelle?;Fällt ein Sensor aus oder liefert er einen offensichtlich falschen Wert, bleibt die Messung dennoch verfügbar;Zwei redundante Sensoren verdoppeln nach dieser verbreiteten Annahme die maximale Messgenauigkeit des Systems;Redundante Sensoren ersetzen in diesem Verständnis weitgehend die Notwendigkeit einer regelmäßigen Kalibrierung;Redundante Sensoren senken dabei nach dieser Annahme den gesamten Energieverbrauch der Messstelle;a;Bei redundanter Sensorik kann ein Ausfall oder eine Plausibilitätsabweichung eines Sensors erkannt werden, während der zweite Sensor die Messung weiterhin sicherstellt – wichtig für sicherheitsrelevante Messstellen.;mittel;Rahmenlehrplan DVK
