id;fachrichtung;modul_id;thema;typ;frage;option_a;option_b;option_c;option_d;antwort;erklaerung;schwierigkeit;quelle
FISI-PROJ-042;FISI;FISI-PROJ;Stakeholder-Management;SC;Wozu dient eine Stakeholder-Analyse zu Beginn eines IT-Projekts?;Sie ermittelt den technischen Implementierungsaufwand der geplanten Systemarchitektur;Sie berechnet die voraussichtlichen Personalkosten für das gesamte Projekt;Sie dokumentiert die im Projekt verwendeten Programmiersprachen und Werkzeuge;Sie ermittelt, welche Personen und Gruppen Einfluss auf das Projekt haben und welche Interessen sie verfolgen;d;Die Stakeholder-Analyse identifiziert relevante Interessengruppen, ihren Einfluss und ihre Erwartungen, um Kommunikation und Erwartungsmanagement gezielt zu planen.;leicht;Rahmenlehrplan FISI LF11b
FISI-PROJ-043;FISI;FISI-PROJ;Stakeholder-Management;SC;Wozu dient ein Kommunikationsplan innerhalb eines IT-Projekts?;Er legt fest, wer welche Informationen in welcher Form und Frequenz von wem erhält;Er ersetzt die technische Spezifikation der zu entwickelnden Schnittstellen;Er dokumentiert in erster Linie die interne Kommunikation innerhalb des Entwicklerteams;Er wird erst nach Projektabschluss zur Erstellung des Abschlussberichts erstellt;a;Ein Kommunikationsplan legt fest, welche Stakeholder wann, wie und mit welchem Inhalt informiert werden, um Missverständnisse und Informationslücken zu vermeiden.;leicht;Rahmenlehrplan FISI LF11b
FISI-PROJ-044;FISI;FISI-PROJ;Stakeholder-Management;SC;Wie sollte ein Projektleiter mit widersprüchlichen Anforderungen verschiedener Stakeholder umgehen?;Die Anforderung des zuletzt kontaktierten Stakeholders bevorzugt übernehmen;Konflikte offen ansprechen, Prioritäten gemeinsam klären und Entscheidungen transparent dokumentieren;Widersprüchliche Anforderungen unkommentiert parallel ins Pflichtenheft übernehmen;Sie werden erst in der letzten Phase kurz vor der Auslieferung des Projekts an den Kunden eingeplant;b;Widersprüchliche Anforderungen sollten frühzeitig moderiert, priorisiert und die getroffene Entscheidung nachvollziehbar dokumentiert werden, statt sie zu ignorieren oder aufzuschieben.;schwer;Rahmenlehrplan FISI LF11b
FISI-PROJ-045;FISI;FISI-PROJ;Ressourcen- & Terminplanung;SC;Was beschreibt der kritische Pfad in der Netzplantechnik eines IT-Projekts?;Die Abfolge der aus Kundensicht fachlich wichtigsten Programmfunktionen im System;Die Summe der im Projekt insgesamt vorhandenen zeitlichen Pufferzeiten;Die Abfolge von Vorgängen, deren Verzögerung unmittelbar den geplanten Projektendtermin verschiebt;Die Reihenfolge, in der die Teammitglieder ihre Aufgaben zugewiesen bekommen;c;"Vorgänge auf dem kritischen Pfad haben keinen zeitlichen Puffer; eine Verzögerung dort verschiebt direkt den geplanten Projektendtermin.";mittel;Rahmenlehrplan FISI LF11b
FISI-PROJ-046;FISI;FISI-PROJ;Ressourcen- & Terminplanung;SC;Wozu dienen Pufferzeiten in der Terminplanung eines IT-Projekts?;Sie verlängern die Bearbeitungszeit von Projektaufgaben um einen festen, vorab vereinbarten Wert;Sie werden erst in der letzten Phase kurz vor der Auslieferung eingeplant;Sie dienen der Dokumentation bereits abgeschlossener, unkritischer Arbeitspakete;Sie fangen kleinere Verzögerungen einzelner Vorgänge auf, ohne den Gesamttermin zu gefährden;d;Pufferzeiten schaffen zeitlichen Spielraum für unkritische Vorgänge, sodass geringe Verzögerungen abgefangen werden, ohne den Endtermin des Projekts zu gefährden.;leicht;Rahmenlehrplan FISI LF11b
FISI-PROJ-047;FISI;FISI-PROJ;Ressourcen- & Terminplanung;SC;Wie sollte ein Projektleiter reagieren, wenn zwei parallele Arbeitspakete um dieselbe knappe Fachkraft konkurrieren?;Priorität anhand der Projektziele festlegen und die Ressource entsprechend zeitlich neu verteilen;Beide Arbeitspakete gleichzeitig mit halber Kapazität der Fachkraft bearbeiten lassen;Die Fachkraft selbst entscheiden lassen, welches Arbeitspaket ihr persönlich besser gefällt;Beide Arbeitspakete unverändert im Zeitplan belassen und den Konflikt bewusst ignorieren;a;Bei Ressourcenkonflikten sollte der Projektleiter anhand der Projektpriorität entscheiden und die Kapazität gezielt neu einplanen, statt die Fachkraft zu überlasten oder den Konflikt zu ignorieren.;schwer;Rahmenlehrplan FISI LF11b
FISI-PROJ-048;FISI;FISI-PROJ;Ressourcen- & Terminplanung;SC;Welche Funktion erfüllen Meilensteine in der Terminplanung eines IT-Projekts?;Sie beschreiben die technischen Schnittstellen zwischen den Softwaremodulen;Sie markieren wichtige Zwischenergebnisse oder Entscheidungspunkte im zeitlichen Projektverlauf;Sie legen das Stundenbudget für die einzelnen Teammitglieder im Detail fest;Sie dokumentieren die Zusammensetzung des Projektteams nach Rollen und Verantwortlichkeiten im Detail;b;Meilensteine sind terminlich fixierte Ereignisse ohne eigene Dauer, die wichtige Zwischenergebnisse oder Entscheidungspunkte im Projektverlauf sichtbar machen.;leicht;Rahmenlehrplan FISI LF11b
FISI-PROJ-049;FISI;FISI-PROJ;Änderungsmanagement / Change Requests;SC;Was ist der Zweck eines formalen Change-Request-Prozesses in einem IT-Projekt?;Eine gemeldete Änderung wird unmittelbar umgesetzt, eine vorherige Prüfung entfällt in diesem Ablauf;Änderungswünsche werden erst nach dem offiziellen Projektabschluss schriftlich erfasst;Änderungswünsche werden strukturiert bewertet, bevor über ihre Umsetzung entschieden wird;Ein Change Request ersetzt die reguläre Abnahme des fertigen Projektergebnisses;c;Ein Change-Request-Prozess sorgt dafür, dass Änderungswünsche hinsichtlich Aufwand, Kosten und Risiko bewertet werden, bevor eine Entscheidung über die Umsetzung fällt.;leicht;Rahmenlehrplan FISI LF11b
FISI-PROJ-050;FISI;FISI-PROJ;Änderungsmanagement / Change Requests;SC;Welche Auswirkung kann ein nachträglich genehmigter Change Request typischerweise auf den bestehenden Projektplan haben?;Der ursprüngliche Projektplan bleibt nach einer Genehmigung unverändert bestehen, auch bei größeren Änderungen;Der Change Request wirkt sich in erster Linie auf die technische Dokumentation aus, nicht auf Termine;Ein genehmigter Change Request hebt die bisher vereinbarte Gewährleistungsfrist rückwirkend auf;Ein genehmigter Change Request verschiebt üblicherweise die zuletzt festgelegten Meilensteine im Zeitplan;d;Eine genehmigte Änderung kann Aufwand, Termine oder Kosten beeinflussen, weshalb Projektplan und Budget nach der Genehmigung entsprechend angepasst werden müssen.;mittel;Rahmenlehrplan FISI LF11b
FISI-PROJ-051;FISI;FISI-PROJ;Änderungsmanagement / Change Requests;SC;Warum sollten genehmigte Änderungen an einem IT-Projekt schriftlich dokumentiert werden?;Weil mündliche Absprachen in Projekten im Streitfall schwer nachweisbar sind;Weil mündliche Absprachen in Projekten aus technischen Gründen praktisch nie protokolliert werden;Weil eine fehlende Dokumentation die technische Funktion der Entwicklungsumgebung einschränkt;Weil die Dokumentation in erster Linie der internen Erfolgskontrolle des Teams dient;a;Eine schriftliche Dokumentation genehmigter Änderungen schafft Nachvollziehbarkeit und ist wichtig für spätere Abrechnung, Termin- und Haftungsfragen zwischen Auftraggeber und Auftragnehmer.;mittel;Rahmenlehrplan FISI LF11b
FISI-PROJ-052;FISI;FISI-PROJ;Projektabschluss & Evaluation;SC;Was gehört typischerweise zu einem Projektabschlussbericht bei einem IT-Projekt?;Eine Auflistung der während der Entwicklung geschriebenen Quellcode-Zeilen nach Modul sortiert;Ein Vergleich der geplanten mit den tatsächlich erreichten Zielen, Terminen und Kosten;Eine Aufstellung der im Projekt eingesetzten Programmiersprachen und Entwicklungswerkzeuge;Eine Übersicht der geplanten Aufgaben für ein völlig anderes, künftiges Projekt;b;Der Abschlussbericht vergleicht Plan- und Ist-Werte bei Zielen, Terminen und Kosten und bewertet damit den Projekterfolg nachvollziehbar.;leicht;Rahmenlehrplan FISI LF11b
FISI-PROJ-053;FISI;FISI-PROJ;Projektabschluss & Evaluation;SC;Wozu dient eine Lessons-Learned-Runde am Ende eines IT-Projekts?;Sie dient der Nachkalkulation und Ermittlung des tatsächlich erzielten Gewinns aus dem Projekt;Sie ersetzt die vertraglich vereinbarte Gewährleistungsfrist nach Projektende;Erfahrungen und Erkenntnisse werden gesammelt, um sie in künftigen Projekten gezielt zu nutzen;Sie legt die Zahlungsmodalitäten für die letzte Rechnung an den Kunden fest;c;In der Lessons-Learned-Runde reflektiert das Team, was gut lief und was verbessert werden sollte, damit diese Erkenntnisse in künftige Projekte einfließen.;leicht;Rahmenlehrplan FISI LF11b
FISI-PROJ-054;FISI;FISI-PROJ;Projektabschluss & Evaluation;SC;Woran lässt sich der Erfolg eines abgeschlossenen IT-Projekts sachlich bewerten?;Über die Anzahl der abgehaltenen Projektbesprechungen, da diese den investierten Arbeitsaufwand widerspiegelt;Daran, ob der ursprünglich geplante Endtermin eingehalten wurde, selbst wenn die vereinbarten Ziele verfehlt wurden;Über die Menge des geschriebenen Quellcodes in Zeilen, was jedoch nichts über dessen Qualität aussagt;Am Abgleich der vereinbarten Ziele mit den tatsächlich erreichten Ergebnissen und der Kundenzufriedenheit;d;Projekterfolg bemisst sich an mehreren Dimensionen zugleich – Zielerreichung, Termin- und Budgettreue sowie Kundenzufriedenheit – nicht an einer einzelnen isolierten Kennzahl.;mittel;Rahmenlehrplan FISI LF11b
FISI-PROJ-055;FISI;FISI-PROJ;Projektabschluss & Evaluation;SC;Warum sollte eine förmliche Kundenabnahme am Ende eines IT-Projekts schriftlich festgehalten werden?;Sie markiert verbindlich den Übergang der Verantwortung und den Beginn der Gewährleistungsfrist;Sie dient in erster Linie als interne Erinnerung an das Ende der Entwicklungsarbeiten;Sie ist lediglich für Projekte mit einem Auftragsvolumen über einer festen Grenze vorgeschrieben;Sie ersetzt die vorherige technische Qualitätssicherung während des Projekts vollumfänglich;a;Die schriftliche Abnahme dokumentiert verbindlich, dass das Ergebnis den vereinbarten Anforderungen entspricht, und markiert rechtlich relevant den Beginn der Gewährleistungsfrist.;schwer;Rahmenlehrplan FISI LF11b
